AGI_code	log2-fold change	P-value	FDR
AT3G48340	-2.359494252	1.14844E-24	2.7833E-22
AT2G29010	-2.355007003	2.16799E-07	2.95854E-06
AT1G12630	-2.342117191	4.90763E-05	0.000368694
AT4G13505	-2.339956014	1.00581E-06	1.16131E-05
AT4G33790	-2.339392709	6.39906E-13	2.63823E-11
AT5G19260	-2.339017171	2.80729E-22	4.87985E-20
AT1G80760	-2.33574329	1.81948E-10	4.74741E-09
AT1G51770	-2.334653772	1.47484E-09	3.19909E-08
AT2G39240	-2.326230335	0.000100931	0.000691107
AT1G34330	-2.323846174	2.98653E-08	4.94908E-07
AT1G15460	-2.323729643	3.79652E-18	3.70896E-16
AT2G30230	-2.321688935	6.73718E-25	1.73276E-22
AT1G34540	-2.320968102	1.22102E-05	0.000107645
AT2G23630	-2.314319177	3.62384E-13	1.55868E-11
AT3G52550	-2.312573933	3.82415E-05	0.000296669
AT3G18570	-2.312247126	0.003564042	0.014727944
AT4G07960	-2.312010646	6.38613E-34	5.19234E-31
AT5G41730	-2.307013637	2.45652E-10	6.26054E-09
AT1G27140	-2.301462865	1.41096E-18	1.49426E-16
AT5G41460	-2.298160461	6.82895E-11	1.92087E-09
AT3G07070	-2.295088748	4.4561E-15	2.71952E-13
AT5G39820	-2.293293509	1.83434E-06	1.97838E-05
AT3G57500	-2.286812447	9.03662E-11	2.48113E-09
AT3G20975	-2.285160584	0.000409191	0.002303698
AT5G21080	-2.284035898	2.168E-18	2.18578E-16
AT3G28857	-2.271059048	0.004455529	0.017760982
AT1G16750	-2.264820262	8.6429E-07	1.01512E-05
AT1G73780	-2.261124068	1.52215E-13	7.02668E-12
AT1G66460	-2.258675178	2.76648E-07	3.67188E-06
AT3G32030	-2.257591997	2.23035E-15	1.46577E-13
AT1G63450	-2.256290212	1.2558E-24	3.01452E-22
AT3G45080	-2.256229824	8.23138E-11	2.27741E-09
AT1G34490	-2.252460689	1.58446E-05	0.000135838
AT4G09480	-2.245173354	0.000278094	0.001655492
AT5G11440	-2.244808412	2.08894E-23	4.21214E-21
AT5G58830	-2.24304646	0.000441789	0.002463015
AT1G75780	-2.24251089	2.68006E-25	7.34249E-23
AT1G73620	-2.241561434	2.63076E-21	3.92357E-19
AT4G34760	-2.241254498	2.95189E-19	3.49307E-17
AT3G25130	-2.231110919	1.93499E-11	6.05857E-10
AT1G25240	-2.229267365	0.000122834	0.000821446
AT1G06330	-2.226687732	6.40587E-13	2.63823E-11
AT2G43870	-2.224484286	2.46856E-22	4.38169E-20
AT1G07725	-2.224384039	0.01291887	0.043008864
AT5G60650	-2.224154525	1.12382E-18	1.2105E-16
AT4G18450	-2.223215841	8.36618E-05	0.0005864
AT5G64080	-2.222926425	1.10851E-07	1.6169E-06
AT1G02575	-2.219270449	2.00376E-10	5.17467E-09
AT3G54820	-2.219129176	1.74641E-17	1.5391E-15
AT4G31470	-2.214592822	6.38035E-21	9.29577E-19
AT1G54970	-2.212386255	1.27928E-07	1.84253E-06
AT4G18630	-2.21236634	3.51274E-12	1.26484E-10
AT5G43175	-2.211781428	9.8521E-06	8.89406E-05
AT5G22580	-2.210038353	3.5111E-06	3.53001E-05
AT3G25290	-2.209580876	2.40162E-17	2.02451E-15
AT5G25090	-2.206898262	5.87045E-12	2.01587E-10
AT5G18910	-2.205215737	1.48037E-07	2.11045E-06
AT5G20045	-2.198874165	1.03277E-15	7.05447E-14
AT3G43960	-2.198780922	1.39233E-28	5.9481E-26
AT4G14860	-2.196851748	5.96911E-07	7.29285E-06
AT5G23990	-2.193103995	2.89381E-09	5.87266E-08
AT2G46860	-2.189559156	1.2425E-10	3.35302E-09
AT5G55250	-2.186449218	1.48142E-09	3.21059E-08
AT3G14810	-2.186165168	3.67308E-23	7.23282E-21
AT1G13430	-2.184392438	8.82652E-13	3.54255E-11
AT1G51670	-2.18282731	0.006744563	0.025169014
AT4G22730	-2.170626065	3.42704E-08	5.60172E-07
AT5G65340	-2.166815483	1.21148E-06	1.37114E-05
AT3G13403	-2.162859798	0.000119844	0.000805082
AT1G63057	-2.160889709	0.013451477	0.044476516
AT4G09500	-2.160765901	1.16698E-13	5.5185E-12
AT5G16530	-2.158801578	1.99469E-07	2.74733E-06
AT5G61750	-2.152453677	0.012301013	0.041345116
AT3G14440	-2.152155486	4.67043E-05	0.00035319
AT4G11210	-2.14880175	2.72769E-12	1.00661E-10
AT1G16905	-2.147822526	3.18041E-16	2.33709E-14
AT3G21620	-2.14702009	2.2433E-13	9.95463E-12
AT4G37700	-2.143147856	4.25803E-08	6.8049E-07
AT3G46760	-2.13426535	6.23528E-08	9.62991E-07
AT5G58784	-2.13390403	3.38775E-23	6.72349E-21
AT1G20130	-2.133029207	0.009800154	0.034193365
AT1G64390	-2.132695829	6.32373E-13	2.61724E-11
AT1G68040	-2.129598973	8.81983E-07	1.03349E-05
AT5G49080	-2.128404045	7.06489E-06	6.59276E-05
AT3G08490	-2.121580468	2.21714E-17	1.88794E-15
AT2G44740	-2.120822918	3.12586E-28	1.27076E-25
AT4G14060	-2.11925756	6.24563E-09	1.18808E-07
AT4G13390	-2.117862401	1.12121E-05	0.000100001
AT5G57570	-2.108812695	0.008945372	0.031769493
AT1G05280	-2.106938803	7.3955E-18	6.82797E-16
AT1G53542	-2.106658609	2.83278E-14	1.53549E-12
AT2G23410	-2.103714545	2.53895E-33	1.77762E-30
AT4G08410	-2.103653461	2.42206E-06	2.53627E-05
AT5G50160	-2.101788291	0.000178403	0.001131518
AT1G64590	-2.101335319	3.84625E-06	3.83788E-05
AT3G23290	-2.100982542	1.8927E-06	2.03262E-05
AT1G01900	-2.099051318	6.23657E-17	5.07073E-15
AT4G26830	-2.098800717	4.68208E-05	0.000353827
AT2G20750	-2.097056887	4.46188E-09	8.71796E-08
AT1G65484	-2.095639811	0.000150213	0.000975304
AT3G06890	-2.088923461	7.7426E-10	1.76929E-08
AT4G27400	-2.084953291	6.98256E-18	6.47042E-16
AT3G29252	-2.08360987	1.86745E-05	0.000157264
AT1G33280	-2.081810107	2.16577E-22	3.89916E-20
AT4G19970	-2.075096253	3.9932E-05	0.000307512
AT4G16355	-2.074026706	0.0014348	0.006823422
AT4G00880	-2.073180052	6.80593E-13	2.79387E-11
AT5G05840	-2.072508104	9.25325E-12	3.06074E-10
AT1G53680	-2.07241511	1.18704E-35	1.19677E-32
AT2G23270	-2.071991124	0.002594602	0.011219241
AT4G02850	-2.067751698	9.91034E-16	6.78777E-14
AT1G80745	-2.067289383	0.00739895	0.027173326
AT2G21400	-2.064553216	9.42438E-12	3.10918E-10
AT2G01610	-2.063855611	3.44699E-05	0.000271589
AT2G46480	-2.06280924	5.40993E-05	0.000401641
AT3G10710	-2.062220939	3.98343E-11	1.17156E-09
AT1G03820	-2.061874704	6.62019E-07	8.0145E-06
AT1G75360	-2.057555391	0.005846225	0.022350084
AT5G01542	-2.056704765	0.000588631	0.003151324
AT1G68725	-2.056352519	1.61837E-08	2.84258E-07
AT1G61930	-2.055501592	3.4748E-11	1.03281E-09
AT2G39220	-2.055307195	1.52731E-10	4.05219E-09
AT4G08400	-2.05398457	1.25357E-06	1.41331E-05
AT1G06120	-2.051952195	1.08089E-09	2.41309E-08
AT3G14540	-2.051841456	7.65091E-14	3.76643E-12
AT5G57780	-2.0475474	1.71714E-06	1.86876E-05
AT4G13710	-2.046451372	1.47852E-24	3.51567E-22
AT2G42955	-2.045997424	0.000502322	0.00274702
AT3G56620	-2.045632195	3.78641E-09	7.50286E-08
AT5G11420	-2.042579373	9.46772E-21	1.34821E-18
AT1G09176	-2.040275321	0.001443107	0.006856456
AT5G19800	-2.038764762	2.54092E-06	2.64253E-05
AT2G34850	-2.037167935	8.4905E-06	7.78476E-05
AT2G41800	-2.03651514	1.14943E-32	7.06622E-30
AT1G08650	-2.0345738	2.46549E-45	4.14285E-42
AT5G20410	-2.029024188	1.74688E-06	1.89377E-05
AT5G06630	-2.027782108	7.65326E-06	7.08672E-05
AT5G19790	-2.027475049	1.57685E-09	3.38828E-08
AT3G47750	-2.027229297	8.45122E-05	0.000591374
AT1G48100	-2.02518648	3.70562E-07	4.78484E-06
AT2G21880	-2.025010656	7.33889E-14	3.65566E-12
AT5G67020	-2.022007202	9.06676E-06	8.24117E-05
AT1G75620	-2.016103173	3.51392E-14	1.84903E-12
AT1G16490	-2.015669585	8.64649E-09	1.60537E-07
AT1G26890	-2.013974987	0.000363272	0.002086184
AT2G22930	-2.013939431	2.15145E-14	1.184E-12
AT5G15900	-2.012866469	2.0816E-17	1.78625E-15
AT5G53820	-2.01202319	1.3234E-06	1.48316E-05
AT3G50120	-2.011633	6.11426E-09	1.16662E-07
AT2G34655	-2.010635713	7.20915E-05	0.000516066
AT1G02570	-2.00523127	5.3963E-07	6.66734E-06
AT5G59305	-2.002013576	0.000997552	0.004973944
AT1G54940	-2.000335979	6.19564E-11	1.75462E-09
AT1G45191	-2.000319338	0.015066596	0.048773896
AT3G20850	-1.997721782	0.000105999	0.000721692
AT1G16510	-1.993443096	8.01502E-14	3.93799E-12
AT3G24400	-1.989983697	3.82811E-05	0.000296885
AT2G34490	-1.989564409	3.28716E-11	9.81317E-10
AT5G24200	-1.98817915	0.001875608	0.008524108
AT4G39010	-1.988008682	1.67106E-06	1.82255E-05
AT2G24980	-1.985097244	8.72859E-05	0.000607578
AT3G57130	-1.982283387	0.000100168	0.000686812
AT2G25625	-1.98191676	0.013975865	0.045884587
AT1G18870	-1.981861658	0.011172053	0.038150238
AT1G69990	-1.979634679	5.06207E-05	0.000379166
AT4G37750	-1.977363533	1.63108E-07	2.29656E-06
AT3G21180	-1.97669562	3.12978E-16	2.30661E-14
AT3G18200	-1.97542318	2.12812E-26	7.24855E-24
AT1G70080	-1.970412451	4.48616E-09	8.75861E-08
AT2G35743	-1.967903898	7.97315E-07	9.46155E-06
AT2G47750	-1.964026563	0.000329078	0.00191633
AT3G46340	-1.963610506	3.63304E-09	7.21598E-08
AT4G04750	-1.962315033	1.3971E-07	2.00192E-06
AT2G46970	-1.962296596	1.09708E-06	1.25463E-05
AT5G46115	-1.962279997	3.95413E-13	1.69422E-11
AT5G47450	-1.95945585	6.23351E-11	1.76139E-09
AT5G20670	-1.959223393	0.003217542	0.013469217
AT3G46880	-1.959139558	1.75908E-07	2.45501E-06
AT5G15725	-1.953371798	5.43526E-07	6.70234E-06
AT3G03910	-1.951173569	0.000731748	0.003815599
AT5G59360	-1.949389488	2.72588E-10	6.87057E-09
AT3G16410	-1.947568997	1.2204E-28	5.30346E-26
AT4G38860	-1.94723292	0.000103704	0.000708361
AT5G38000	-1.945691633	7.83491E-08	1.18393E-06
AT1G03630	-1.944855285	6.63049E-10	1.54171E-08
AT3G57010	-1.943885882	1.07345E-19	1.36648E-17
AT5G35960	-1.941468788	4.48518E-13	1.90961E-11
AT4G26770	-1.94050891	1.21982E-17	1.09805E-15
AT2G31310	-1.939655764	5.69825E-13	2.37396E-11
AT1G20190	-1.93609416	9.46322E-35	8.51859E-32
AT4G34650	-1.933831965	4.14922E-06	4.10283E-05
AT1G04680	-1.932241641	1.34711E-27	5.22367E-25
AT1G18075	-1.924553365	1.6343E-06	1.78815E-05
AT2G43480	-1.922154734	1.38945E-09	3.02428E-08
AT4G38770	-1.921116566	2.04571E-10	5.27221E-09
AT3G58060	-1.917905004	0.009717932	0.033958196
AT1G09540	-1.917518628	1.04309E-12	4.10797E-11
AT2G38510	-1.915830224	0.002420894	0.010558683
AT2G25150	-1.914697144	0.000675171	0.003553495
AT2G28410	-1.914211553	9.02696E-25	2.23063E-22
AT5G01190	-1.910322453	4.15388E-15	2.55363E-13
AT3G23630	-1.906833436	1.54358E-05	0.0001326
AT5G21120	-1.906479993	7.47291E-09	1.40041E-07
AT3G62680	-1.906438731	4.00584E-06	3.97508E-05
AT4G12880	-1.905894974	2.67601E-37	3.21185E-34
AT5G06640	-1.905451563	0.000187122	0.001179398
AT2G37460	-1.905449174	3.24793E-16	2.37977E-14
AT2G31920	-1.905283812	0.00035618	0.002049193
AT4G01950	-1.904478958	6.41045E-19	7.27817E-17
AT2G03720	-1.90238371	1.30043E-08	2.33562E-07
AT1G28170	-1.901695513	0.000123158	0.000822742
AT5G02490	-1.897375441	5.76189E-15	3.4252E-13
AT1G49010	-1.895440015	1.78404E-05	0.000150996
AT5G42510	-1.894396905	1.89544E-11	5.94952E-10
AT1G48330	-1.891151176	2.05953E-16	1.54957E-14
AT5G19810	-1.890618506	0.001950975	0.008814182
AT2G25160	-1.888212837	7.47148E-08	1.13719E-06
AT2G29360	-1.887404895	0.001620466	0.007559476
AT1G53830	-1.886771627	1.49378E-09	3.22904E-08
AT5G42040	-1.886528568	0.001622026	0.007562814
AT1G65800	-1.886063994	0.003527091	0.014595359
AT1G47630	-1.88520735	7.89248E-08	1.18977E-06
AT1G54010	-1.885184845	5.73915E-21	8.41019E-19
AT4G33040	-1.880237705	9.93336E-07	1.14877E-05
AT3G48010	-1.873800329	0.002482287	0.010789107
AT4G36360	-1.873365791	7.26409E-25	1.84941E-22
AT2G19780	-1.870990084	1.55715E-11	4.94931E-10
AT4G30320	-1.870269345	1.05662E-08	1.94111E-07
AT1G12560	-1.869834264	1.21155E-11	3.92655E-10
AT2G29000	-1.86838248	2.94704E-05	0.000236922
AT5G53250	-1.867766004	1.30336E-18	1.38613E-16
AT4G33820	-1.867559623	0.003900721	0.015883307
AT2G38940	-1.866848684	2.14846E-18	2.17477E-16
AT2G35742	-1.865327832	0.00103931	0.005150106
AT3G23810	-1.864389792	8.85621E-13	3.54882E-11
AT1G02310	-1.86004758	4.9234E-12	1.70225E-10
AT4G30650	-1.859285419	5.48244E-13	2.29543E-11
AT1G01700	-1.858875288	9.38708E-07	1.09436E-05
AT2G12462	-1.856077024	3.3655E-13	1.45502E-11
AT2G28950	-1.856073747	1.23396E-09	2.71396E-08
AT4G13000	-1.855597441	0.00036031	0.00207059
AT3G27400	-1.854398905	0.000963762	0.004831016
AT3G61820	-1.853023663	3.10542E-16	2.29537E-14
AT1G11655	-1.852936286	1.54131E-05	0.000132499
AT5G26790	-1.850102974	0.000286841	0.001698337
AT1G14700	-1.850031742	0.004389722	0.017562374
AT4G11190	-1.847538086	2.45372E-07	3.29845E-06
AT5G38820	-1.846185035	0.00133658	0.006407094
AT5G52310	-1.845361149	1.62479E-06	1.77979E-05
AT5G53190	-1.844263675	0.005149786	0.020099158
AT1G68200	-1.843425901	7.15448E-11	2.00143E-09
AT5G48900	-1.843076332	3.68787E-27	1.36695E-24
AT5G54370	-1.842893326	4.01164E-20	5.2939E-18
AT2G23400	-1.839297142	8.2271E-12	2.74291E-10
AT1G64910	-1.837662271	3.68992E-12	1.31734E-10
AT5G07450	-1.832197501	1.46065E-09	3.17104E-08
AT3G21680	-1.831959129	1.72173E-07	2.40689E-06
AT1G27740	-1.831641229	2.03928E-11	6.33006E-10
AT4G20040	-1.831196827	1.21264E-12	4.71677E-11
AT2G20570	-1.823802514	0.013770695	0.045312057
AT2G17600	-1.82357702	0.001293917	0.006233406
AT1G26610	-1.820916318	0.00266177	0.011464441
AT4G25480	-1.820891014	0.000753335	0.003910979
AT4G12520	-1.819966061	5.49468E-18	5.18702E-16
AT3G62740	-1.819658349	5.97865E-05	0.000437295
AT3G51410	-1.813512438	1.27993E-05	0.000112564
AT1G11920	-1.812441805	2.60429E-05	0.000212293
AT2G24762	-1.808951769	1.33877E-13	6.24884E-12
AT2G30370	-1.808823993	1.23687E-08	2.2364E-07
AT4G34510	-1.805278596	0.000651831	0.003447933
AT5G25190	-1.801974869	1.06614E-13	5.07018E-12
AT3G02832	-1.795812721	5.90015E-08	9.17983E-07
AT1G61580	-1.795211285	1.82346E-10	4.75289E-09
AT4G03965	-1.794881178	0.00220831	0.009773565
AT3G18777	-1.792840057	1.06454E-09	2.38081E-08
AT5G42146	-1.789033537	7.90821E-13	3.19946E-11
AT5G58570	-1.788073556	0.000284978	0.001689291
AT1G77110	-1.786967492	1.83937E-06	1.9821E-05
AT2G39700	-1.78657593	2.93327E-09	5.9384E-08
AT5G15890	-1.785660137	2.6228E-22	4.62292E-20
AT5G25010	-1.784764829	2.08212E-13	9.30491E-12
AT1G06080	-1.784003508	1.69098E-21	2.59885E-19
AT5G49170	-1.783671785	3.99433E-08	6.41746E-07
AT5G61650	-1.781272567	6.80294E-08	1.0449E-06
AT2G31083	-1.778916881	2.93573E-16	2.1892E-14
AT2G28440	-1.777482876	2.44644E-15	1.57983E-13
AT4G10370	-1.776573876	2.78904E-08	4.6524E-07
AT1G23210	-1.776556151	5.53375E-08	8.65249E-07
AT2G36570	-1.773889743	1.35893E-09	2.96553E-08
AT1G46480	-1.773752316	1.65611E-09	3.53747E-08
AT2G36210	-1.773598865	1.2184E-09	2.68678E-08
AT3G62820	-1.771344012	0.000324864	0.001895414
AT3G05180	-1.769899074	0.00015136	0.000981231
AT1G54385	-1.767907785	7.58072E-14	3.73918E-12
AT5G46870	-1.765038864	1.1758E-08	2.13825E-07
AT1G25422	-1.762751083	5.90488E-06	5.60786E-05
AT3G15350	-1.757930402	2.27743E-21	3.43728E-19
AT3G63110	-1.75694586	4.37428E-09	8.56673E-08
AT4G37810	-1.75549595	0.001096491	0.00539997
AT2G17300	-1.755363161	1.09314E-08	2.00092E-07
AT4G10560	-1.755316019	5.68092E-11	1.63643E-09
AT2G03600	-1.754238392	2.17084E-07	2.96082E-06
AT1G70370	-1.753284114	3.38475E-23	6.72349E-21
AT2G04680	-1.751544748	8.9644E-14	4.33681E-12
AT4G27590	-1.751255209	7.0224E-06	6.5604E-05
AT1G08090	-1.749775738	0.006091551	0.02311268
AT3G61930	-1.749520709	7.50634E-06	6.97388E-05
AT3G48940	-1.749286646	5.05209E-06	4.86952E-05
AT1G71692	-1.748690329	6.63979E-24	1.44272E-21
AT1G24735	-1.748044252	9.11077E-10	2.05212E-08
AT5G15410	-1.74559907	4.42937E-18	4.26115E-16
AT2G29750	-1.743605623	3.00424E-15	1.89305E-13
AT1G58270	-1.742163791	1.05369E-25	3.16169E-23
AT3G25700	-1.740413161	2.008E-22	3.66751E-20
AT5G23400	-1.740264624	1.91153E-16	1.44685E-14
AT4G22233	-1.739710625	0.000878624	0.004462214
AT5G23030	-1.736563432	3.66032E-07	4.74092E-06
AT4G14280	-1.735257511	3.2385E-06	3.27817E-05
AT4G12330	-1.733253685	1.59858E-08	2.8099E-07
AT1G25425	-1.732634566	0.004327011	0.017344517
AT1G12150	-1.728731095	1.75009E-08	3.05689E-07
AT3G45070	-1.726820094	2.8686E-18	2.86917E-16
AT2G15370	-1.726280888	2.8899E-12	1.06026E-10
AT5G15180	-1.725851541	1.7341E-11	5.48408E-10
AT5G54790	-1.725137451	6.71258E-06	6.29195E-05
AT3G54590	-1.723380102	0.000305312	0.001792991
AT4G17340	-1.722923848	1.96399E-10	5.08759E-09
AT3G29630	-1.721399362	2.39091E-10	6.09948E-09
AT1G77520	-1.718704076	6.88518E-09	1.29799E-07
AT3G01840	-1.717187761	2.38136E-06	2.49882E-05
AT5G02190	-1.716652678	8.26701E-10	1.8789E-08
AT4G04460	-1.714751274	1.63731E-21	2.5318E-19
AT4G22214	-1.71399444	0.006906319	0.025682172
AT4G09990	-1.7139049	3.62063E-25	9.6061E-23
AT1G48120	-1.713597887	4.06852E-25	1.0682E-22
AT4G13620	-1.713487565	4.3502E-15	2.66781E-13
AT4G26520	-1.711471324	1.25239E-05	0.000110373
AT1G52190	-1.71092554	8.52646E-13	3.42951E-11
AT2G16230	-1.710056467	6.2969E-13	2.61042E-11
AT4G39410	-1.70857468	6.27708E-06	5.91453E-05
AT5G15600	-1.708485669	2.23311E-15	1.46577E-13
AT4G23496	-1.707821757	4.79182E-12	1.6659E-10
AT3G20940	-1.70471486	8.60629E-25	2.16922E-22
AT5G40150	-1.704464916	3.05034E-14	1.63235E-12
AT1G29090	-1.704061565	0.000279427	0.001661464
AT5G03680	-1.703749827	1.59759E-10	4.22088E-09
AT1G45545	-1.703108339	2.59826E-07	3.47054E-06
AT3G18900	-1.70300813	0.000275449	0.001641685
AT1G17310	-1.7029818	8.44379E-06	7.75039E-05
AT2G37380	-1.70237992	2.85335E-10	7.16322E-09
AT4G17860	-1.701431904	0.000296973	0.001749777
AT3G45700	-1.699531088	1.08238E-18	1.17593E-16
AT3G05860	-1.698711761	0.001793013	0.008228857
AT1G78410	-1.69326501	0.00010829	0.000736295
AT4G13260	-1.69017125	0.009918339	0.034519711
AT3G12830	-1.689780873	7.08181E-19	7.8981E-17
AT5G15940	-1.687447815	1.212E-11	3.92655E-10
AT2G47010	-1.68661985	3.93128E-08	6.32746E-07
AT5G48740	-1.684742853	9.9228E-13	3.92013E-11
AT1G65570	-1.683667686	4.58852E-06	4.47923E-05
AT3G13600	-1.683525261	7.58374E-23	1.4372E-20
AT2G18800	-1.682770901	1.84615E-19	2.25884E-17
AT1G66020	-1.681021741	3.00987E-16	2.23129E-14
AT1G79330	-1.680250759	7.09151E-13	2.90165E-11
AT3G56275	-1.679202055	0.000240315	0.001458497
AT2G22950	-1.678931171	0.00713226	0.026389989
AT5G04960	-1.678205677	1.58377E-06	1.73938E-05
AT1G69240	-1.677246293	3.72104E-13	1.59776E-11
AT2G18470	-1.67713354	0.001056855	0.005227241
AT2G25680	-1.67444175	3.22512E-12	1.16963E-10
AT4G23070	-1.674421724	2.67917E-08	4.48993E-07
AT1G06980	-1.669527211	0.002171662	0.009635054
AT1G12040	-1.668981511	6.32487E-06	5.95067E-05
AT1G22400	-1.668978209	1.27795E-09	2.80094E-08
AT1G67750	-1.667014469	3.59574E-16	2.61183E-14
AT1G18250	-1.666351638	6.74335E-08	1.03701E-06
AT5G37990	-1.665918526	3.41224E-05	0.000269188
AT2G20515	-1.663720225	3.74259E-23	7.31256E-21
AT4G35720	-1.660533313	5.67156E-05	0.000417987
AT4G25220	-1.660446639	7.04261E-05	0.000505579
AT3G10080	-1.649424936	6.72957E-18	6.259E-16
AT1G01200	-1.649200031	5.67734E-13	2.36916E-11
AT1G53700	-1.648762747	1.74509E-07	2.43684E-06
AT5G49270	-1.648031973	1.5121E-15	1.01634E-13
AT4G34419	-1.643129733	1.46777E-06	1.62616E-05
AT5G05500	-1.64301014	2.34456E-09	4.83589E-08
AT3G05390	-1.642977307	1.08301E-22	2.03712E-20
AT5G17960	-1.642632845	8.4863E-08	1.26942E-06
AT5G06510	-1.640501673	3.29101E-11	9.81317E-10
AT2G38152	-1.639304371	4.50841E-07	5.7107E-06
AT2G17940	-1.638311045	1.37078E-05	0.00011951
AT4G22460	-1.637282612	5.69972E-11	1.63997E-09
AT1G74890	-1.636317569	0.000204954	0.001274265
AT4G01410	-1.635286291	3.16457E-18	3.14027E-16
AT5G08640	-1.634855041	9.35138E-06	8.47238E-05
AT5G66280	-1.633353106	2.10689E-24	4.87195E-22
AT1G11482	-1.630571097	0.010943631	0.037472389
AT2G29130	-1.629069006	3.08469E-08	5.08934E-07
AT4G20240	-1.627482417	3.52364E-13	1.52078E-11
AT5G55110	-1.626468433	3.06246E-14	1.63537E-12
AT5G42500	-1.624611176	3.12167E-12	1.13702E-10
AT2G39230	-1.624115236	5.13259E-11	1.48527E-09
AT2G28260	-1.62359771	2.86191E-20	3.8501E-18
AT1G48670	-1.623435742	2.36969E-10	6.06375E-09
AT1G64250	-1.618931773	1.8702E-05	0.00015739
AT3G57950	-1.617574642	4.91884E-13	2.08369E-11
AT3G22540	-1.616942317	3.93735E-11	1.15936E-09
AT1G62980	-1.613206222	1.25345E-08	2.26151E-07
AT1G78230	-1.612765852	0.009412915	0.033098847
AT4G33590	-1.612642229	3.76405E-08	6.07381E-07
AT5G46600	-1.611054142	1.67373E-08	2.93164E-07
AT2G28140	-1.608221873	0.000147071	0.000957378
AT1G29200	-1.607774002	1.05181E-13	5.01153E-12
AT2G40460	-1.60713741	2.96985E-11	8.93257E-10
AT5G46220	-1.606413351	0.006957285	0.02582217
AT3G50710	-1.60452881	6.9674E-05	0.000500894
AT5G36260	-1.604164624	2.20062E-13	9.78247E-12
AT2G30540	-1.601458924	3.71196E-05	0.000289301
AT3G49960	-1.598388113	8.95632E-07	1.04851E-05
AT1G76952	-1.598376643	0.000848927	0.004334049
AT2G25810	-1.597389202	1.49808E-19	1.86927E-17
AT3G24360	-1.597301387	1.53663E-06	1.69278E-05
AT1G10710	-1.596236735	0.006008167	0.022847893
AT5G22930	-1.595922446	1.85614E-10	4.83306E-09
AT4G08868	-1.595530003	0.013130697	0.043575933
AT3G09440	-1.592825193	6.15767E-11	1.75174E-09
AT5G21100	-1.591148255	2.2756E-06	2.40186E-05
AT5G02390	-1.590775835	9.33458E-05	0.000645481
AT4G14650	-1.588671399	1.71518E-19	2.12961E-17
AT5G04160	-1.588630473	1.24723E-23	2.59806E-21
AT3G61810	-1.585959095	5.41766E-10	1.28218E-08
AT3G29410	-1.585385046	1.20295E-08	2.18132E-07
AT2G26520	-1.583434068	0.000108706	0.000738528
AT2G46890	-1.582019399	8.94679E-25	2.23063E-22
AT1G75550	-1.581496621	1.25379E-06	1.41331E-05
AT1G22460	-1.580462942	4.65252E-10	1.11896E-08
AT1G33100	-1.580020261	0.000680088	0.003576596
AT5G51500	-1.579202715	4.09223E-06	4.05124E-05
AT2G34620	-1.579175641	0.00013525	0.000890883
AT1G21530	-1.579011809	2.87E-09	5.82903E-08
AT3G48610	-1.577759663	2.72622E-17	2.2678E-15
AT3G10590	-1.573844854	0.004139574	0.016696747
AT1G32950	-1.573081035	1.59865E-08	2.8099E-07
AT5G16486	-1.572961223	0.000963995	0.004831016
AT2G38170	-1.56858217	6.05475E-27	2.21174E-24
AT3G18710	-1.567209424	3.1726E-11	9.50838E-10
AT5G01070	-1.565871372	0.000495637	0.002716356
AT3G08500	-1.565408026	5.16203E-07	6.40615E-06
AT3G12610	-1.563620194	9.39874E-24	2.00759E-21
AT2G20510	-1.563339684	0.001392447	0.006647089
AT5G44680	-1.562964721	3.2959E-08	5.40489E-07
AT1G12240	-1.560177442	1.89154E-27	7.22366E-25
AT1G10380	-1.559519229	3.7762E-21	5.59878E-19
AT1G49000	-1.558651269	3.28865E-06	3.3236E-05
AT5G02890	-1.557190555	4.66107E-14	2.39418E-12
AT1G01750	-1.556816203	1.73921E-12	6.66213E-11
AT4G02960	-1.556659718	0.005848865	0.022356785
AT5G57200	-1.554410009	4.31861E-06	4.25036E-05
AT4G13210	-1.553769931	4.57331E-06	4.46611E-05
AT3G03680	-1.553657772	4.65099E-12	1.62366E-10
AT3G44220	-1.552066724	2.05719E-11	6.36995E-10
AT2G17330	-1.550704945	0.000380289	0.002163533
AT5G04140	-1.550594242	1.33721E-06	1.49664E-05
AT4G25260	-1.549460369	2.2569E-19	2.74808E-17
AT2G22920	-1.548688117	1.71462E-16	1.30961E-14
AT2G31540	-1.548178052	4.29894E-05	0.000328348
AT3G60700	-1.54753716	2.71329E-05	0.00022004
AT1G13090	-1.5462132	1.59879E-14	8.93514E-13
AT4G25820	-1.545987296	1.35182E-06	1.50996E-05
AT4G18760	-1.545671527	3.28079E-14	1.74089E-12
AT1G09170	-1.543736312	1.83225E-11	5.77274E-10
AT1G15190	-1.543550585	0.007878292	0.028616853
AT4G18501	-1.541287022	1.2962E-06	1.45527E-05
AT5G26330	-1.540864683	8.29392E-13	3.34477E-11
AT1G35910	-1.538316691	0.000121338	0.000813383
AT3G16300	-1.537313268	0.003844283	0.015675564
AT1G13420	-1.536998341	8.31654E-10	1.88824E-08
AT1G62935	-1.535955638	2.85837E-05	0.000230544
AT1G58170	-1.535122771	1.37235E-08	2.45668E-07
AT4G25790	-1.534222767	2.54285E-06	2.64253E-05
AT2G38490	-1.529451621	0.000254449	0.001532837
AT4G33905	-1.52924641	0.000301354	0.001772609
